Image Name,AI Artifacts,Creativity,Visual Harmony,Visual Richness,Composition,Color,Aes MOS,T2I MOS,Prompt
D-19.1.jpg,3.588235294,3.588235294,3.882352941,3.764705882,3.470588235,3.764705882,3.706141643,3.980230198,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
I-19.1.jpg,3.176470588,3.117647059,3.470588235,3.058823529,3.352941176,3,2.98620001,3.421594819,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
MJ-v4-19.1.jpg,3.588235294,3.352941176,3.470588235,3.117647059,3.352941176,2.882352941,3.229196442,3.706296742,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
MJ-v6-19.1.jpg,3.352941176,3.352941176,3.705882353,3.588235294,3.529411765,3.058823529,3.453151413,3.631650022,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
SD-1.5-19.1.jpg,2.647058824,2.588235294,2.235294118,2.176470588,2.352941176,2.235294118,1.808154328,2.122470992,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
SD-rv6-19.1.jpg,2.588235294,2.588235294,2.764705882,2.705882353,2.941176471,2.882352941,2.040800446,2.175839345,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
D-19.2.jpg,3,3.294117647,3.352941176,3.235294118,3.529411765,3.294117647,3.1452788,3.493215184,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
I-19.2.jpg,3.470588235,3.470588235,3.470588235,3.470588235,3.352941176,3.529411765,3.480745934,3.860338351,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
MJ-v4-19.2.jpg,2.941176471,3.058823529,2.882352941,2.764705882,3.352941176,2.764705882,2.876846059,3.108725189,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
MJ-v6-19.2.jpg,3,3.470588235,3,3.352941176,3.176470588,3.529411765,3.389353133,4.007774128,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
SD-1.5-19.2.jpg,1.882352941,1.705882353,2.117647059,1.823529412,1.941176471,1.705882353,1.318184162,1.263299412,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
SD-rv6-19.2.jpg,2.411764706,2.411764706,2.294117647,2.764705882,2.411764706,2.823529412,2.000130663,2.247291503,"owl made of mad-garbage perched on a chain-link fence, city, raw photo, film grain, Fujifilm XT3, (photorealistic, realistic), deep shadow,  8k,,dslr, ultra high res"
D-20.1.jpg,3.235294118,3.176470588,3.352941176,3.470588235,3.294117647,3.117647059,3.25398721,3.836431709,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
I-20.1.jpg,2.058823529,2.411764706,2.411764706,2.823529412,2.529411765,3,1.94494245,3.010961577,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
MJ-v4-20.1.jpg,2.764705882,3,3.058823529,3,3.058823529,3,2.850793958,3.748470497,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
MJ-v6-20.1.jpg,3.294117647,3.588235294,3.470588235,3.647058824,3.529411765,3.705882353,3.640152912,4.334489957,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
SD-1.5-20.1.jpg,2.823529412,3.117647059,3.176470588,3.470588235,3,3.117647059,3.288464645,4.365440041,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
SD-rv6-20.1.jpg,2.176470588,2.647058824,2.235294118,3.058823529,2.705882353,2.588235294,2.25796216,3.514041338,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
D-20.2.jpg,2.941176471,2.764705882,3.058823529,2.823529412,3.235294118,2.882352941,2.63233879,3.905342126,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
I-20.2.jpg,2.058823529,2.352941176,2.352941176,2.529411765,2.352941176,2.764705882,1.501903145,2.849752236,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
MJ-v4-20.2.jpg,2.647058824,2.882352941,3.294117647,3.352941176,3.176470588,3,2.910481919,3.851134635,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
MJ-v6-20.2.jpg,2.588235294,2.764705882,2.823529412,3,3.176470588,3.117647059,2.943375092,3.857600084,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
SD-1.5-20.2.jpg,2,2.647058824,2.235294118,2.823529412,2.352941176,2.823529412,2.057621494,2.786700829,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
SD-rv6-20.2.jpg,2,2.647058824,2.352941176,2.941176471,2.882352941,2.823529412,2.028078641,3.265439377,Majestic lions run across the grassland with the setting sun and trees in the distance in the background
D-21.1.jpg,3.294117647,3.352941176,3.352941176,3.588235294,3.470588235,3.705882353,3.492670633,4.144821969,"Eagles soar high in the sky, overlooking the valley below"
I-21.1.jpg,3.294117647,3.647058824,3.705882353,3.764705882,3.647058824,3.882352941,3.757031301,4.399594971,"Eagles soar high in the sky, overlooking the valley below"
MJ-v4-21.1.jpg,3.117647059,3.294117647,3.058823529,3.058823529,3.117647059,3.117647059,3.130713182,3.773931474,"Eagles soar high in the sky, overlooking the valley below"
MJ-v6-21.1.jpg,3.352941176,3.058823529,3.352941176,2.823529412,3.352941176,3.352941176,3.157124624,4.023747853,"Eagles soar high in the sky, overlooking the valley below"
SD-1.5-21.1.jpg,1.882352941,2.294117647,2,2.117647059,2.058823529,2.529411765,1.458116952,3.106532072,"Eagles soar high in the sky, overlooking the valley below"
SD-rv6-21.1.jpg,2.294117647,2.764705882,2.294117647,3.294117647,2.352941176,2.823529412,2.247163691,3.487231634,"Eagles soar high in the sky, overlooking the valley below"
D-21.2.jpg,3.705882353,3.294117647,3.882352941,3.529411765,3.823529412,3.705882353,3.882583501,4.461726191,"Eagles soar high in the sky, overlooking the valley below"
I-21.2.jpg,2.117647059,2.823529412,2.823529412,3.352941176,2.823529412,3.235294118,2.70133752,3.463198772,"Eagles soar high in the sky, overlooking the valley below"
MJ-v4-21.2.jpg,3.235294118,3.588235294,3.647058824,3.588235294,3.647058824,3.470588235,3.694738465,3.194251086,"Eagles soar high in the sky, overlooking the valley below"
MJ-v6-21.2.jpg,3.117647059,2.941176471,2.647058824,3.352941176,2.823529412,3.529411765,3.022583331,3.992312344,"Eagles soar high in the sky, overlooking the valley below"
SD-1.5-21.2.jpg,2.411764706,2.823529412,2.470588235,2.647058824,2.588235294,2.941176471,2.60007308,3.547914812,"Eagles soar high in the sky, overlooking the valley below"
SD-rv6-21.2.jpg,2.352941176,2.823529412,2.352941176,3.176470588,2.411764706,2.705882353,2.288562857,3.33492691,"Eagles soar high in the sky, overlooking the valley below"
D-22.1.jpg,3.411764706,3.176470588,3.705882353,3.235294118,3.529411765,3.294117647,3.355382972,4.387398706,"Dolphins leap through the ocean, stirring up layers of spray"
I-22.1.jpg,3.588235294,3.176470588,3.647058824,3.058823529,3.588235294,3.294117647,3.648874259,4.532875064,"Dolphins leap through the ocean, stirring up layers of spray"
MJ-v4-22.1.jpg,3.235294118,3,3.058823529,3.470588235,3.058823529,3.176470588,3.368034035,4.046999945,"Dolphins leap through the ocean, stirring up layers of spray"
MJ-v6-22.1.jpg,3.294117647,3.411764706,3.058823529,3.470588235,2.882352941,3.176470588,3.372579029,4.475658319,"Dolphins leap through the ocean, stirring up layers of spray"
SD-1.5-22.1.jpg,2.176470588,2.647058824,2.470588235,2.647058824,2.411764706,2.647058824,2.285084888,3.518713655,"Dolphins leap through the ocean, stirring up layers of spray"
SD-rv6-22.1.jpg,1.588235294,2.176470588,1.529411765,2.470588235,2.058823529,2.294117647,1.308736261,2.841207222,"Dolphins leap through the ocean, stirring up layers of spray"
D-22.2.jpg,3.411764706,3.588235294,3.411764706,3.294117647,3.470588235,3.588235294,3.458236473,4.308971611,"Dolphins leap through the ocean, stirring up layers of spray"
I-22.2.jpg,3.352941176,2.823529412,3.588235294,3,3.235294118,3.117647059,3.265936715,4.389193076,"Dolphins leap through the ocean, stirring up layers of spray"
MJ-v4-22.2.jpg,3,3.235294118,3,3.352941176,3.352941176,2.941176471,3.065166217,4.210718592,"Dolphins leap through the ocean, stirring up layers of spray"
MJ-v6-22.2.jpg,4.058823529,3.588235294,4.117647059,3.705882353,3.647058824,3.882352941,4.150567711,4.631579567,"Dolphins leap through the ocean, stirring up layers of spray"
SD-1.5-22.2.jpg,2.705882353,2.588235294,2.294117647,2.764705882,2.470588235,2.941176471,2.339400206,3.942848861,"Dolphins leap through the ocean, stirring up layers of spray"
SD-rv6-22.2.jpg,1.823529412,2.529411765,2,2.764705882,2.294117647,2.705882353,1.532362926,3.284877848,"Dolphins leap through the ocean, stirring up layers of spray"
D-23.1.jpg,3.882352941,3.882352941,3.764705882,4.058823529,3.941176471,4.058823529,4.071984917,4.511234031,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
I-23.1.jpg,3.176470588,3.058823529,3.411764706,3.235294118,3.352941176,3.529411765,3.445360757,4.239497433,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
MJ-v4-23.1.jpg,3.647058824,3.294117647,3,3.588235294,3,3.294117647,3.250551818,3.23929278,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
MJ-v6-23.1.jpg,1.588235294,2.941176471,2.764705882,3.352941176,2.941176471,3.470588235,2.21071897,3.278762015,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
SD-1.5-23.1.jpg,1.941176471,2,1.823529412,2.411764706,1.823529412,2.588235294,1.174916307,2.412535059,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
SD-rv6-23.1.jpg,1.941176471,2.470588235,2.176470588,2.647058824,2.176470588,2.882352941,1.811111874,2.633581847,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
D-23.2.jpg,3.294117647,3.117647059,3.529411765,3.529411765,3.529411765,3.294117647,3.308872363,4.233671188,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
I-23.2.jpg,3.058823529,2.764705882,3.235294118,3.235294118,2.941176471,3.176470588,3.097611338,3.924677007,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
MJ-v4-23.2.jpg,2.705882353,2.823529412,2.764705882,2.941176471,3,2.941176471,2.312242849,3.453502629,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
MJ-v6-23.2.jpg,3.235294118,3.588235294,3.647058824,3.705882353,3.411764706,3.764705882,3.600916664,4.012141496,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
SD-1.5-23.2.jpg,2.705882353,2.529411765,2.176470588,2.529411765,2.058823529,2.764705882,1.920672753,3.324505357,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
SD-rv6-23.2.jpg,1.647058824,2.470588235,1.882352941,2.647058824,2.235294118,2.470588235,1.428552902,2.858008537,"Turtles crawl slowly along the river, flanked by lush aquatic plants"
D-24.1.jpg,3.647058824,3.705882353,3.647058824,3.882352941,3.588235294,3.941176471,3.762885995,4.416743687,Polar bears are alone on an ice field with icebergs and aurora in the background
I-24.1.jpg,2.588235294,2.882352941,3.058823529,3.235294118,2.882352941,3,2.732300665,4.26004224,Polar bears are alone on an ice field with icebergs and aurora in the background
MJ-v4-24.1.jpg,2.352941176,2.882352941,3,3.294117647,3.117647059,3.235294118,2.943510268,3.214932102,Polar bears are alone on an ice field with icebergs and aurora in the background
MJ-v6-24.1.jpg,3.352941176,3.058823529,3.411764706,3.705882353,3.352941176,3.588235294,3.384522768,3.59367665,Polar bears are alone on an ice field with icebergs and aurora in the background
SD-1.5-24.1.jpg,2.117647059,2.705882353,2.529411765,2.823529412,2.470588235,2.941176471,2.519802199,2.606991738,Polar bears are alone on an ice field with icebergs and aurora in the background
SD-rv6-24.1.jpg,2.352941176,2.411764706,1.764705882,2.588235294,1.882352941,2.529411765,1.363204597,3.345009772,Polar bears are alone on an ice field with icebergs and aurora in the background
D-24.2.jpg,3.588235294,3.588235294,3.529411765,3.823529412,3.352941176,3.882352941,3.457209997,4.531038711,Polar bears are alone on an ice field with icebergs and aurora in the background
I-24.2.jpg,2.294117647,2.470588235,2.411764706,2.529411765,2.176470588,2.647058824,2.168039526,3.172073091,Polar bears are alone on an ice field with icebergs and aurora in the background
MJ-v4-24.2.jpg,4.117647059,3.882352941,4.235294118,3.764705882,3.882352941,3.882352941,4.09746929,4.736288288,Polar bears are alone on an ice field with icebergs and aurora in the background
MJ-v6-24.2.jpg,3.647058824,3.470588235,3.588235294,3.705882353,3.352941176,3.470588235,3.615710235,3.602065367,Polar bears are alone on an ice field with icebergs and aurora in the background
SD-1.5-24.2.jpg,2.470588235,2.647058824,2.294117647,2.294117647,2.529411765,2.352941176,2.205926934,3.273059441,Polar bears are alone on an ice field with icebergs and aurora in the background
SD-rv6-24.2.jpg,2.411764706,2.705882353,1.941176471,2.823529412,2.470588235,2.647058824,1.896430055,2.875851746,Polar bears are alone on an ice field with icebergs and aurora in the background
D-25.1.jpg,3.352941176,3.176470588,3.235294118,3.117647059,3.176470588,3.117647059,3.131349491,3.925425905,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
I-25.1.jpg,3.941176471,3,3.529411765,3,3.294117647,3.529411765,3.223190599,3.698298995,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
MJ-v4-25.1.jpg,3.411764706,3.176470588,3.352941176,3,3.352941176,2.941176471,2.965947204,3.724529746,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
MJ-v6-25.1.jpg,3.352941176,3.294117647,3.470588235,3.882352941,3.470588235,3.764705882,3.735377816,4.426182294,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
SD-1.5-25.1.jpg,2.235294118,2.470588235,2.411764706,2.764705882,2.294117647,2.588235294,1.73961089,3.216315609,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
SD-rv6-25.1.jpg,2.647058824,2.529411765,2.235294118,2.705882353,2.235294118,2.647058824,2.020373575,3.270453974,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
D-25.2.jpg,3.058823529,3.352941176,3.176470588,3.058823529,3.294117647,3.117647059,2.931180653,3.749092638,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
I-25.2.jpg,3.176470588,3,3.117647059,3.117647059,3.117647059,3.588235294,2.88492398,3.280100746,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
MJ-v4-25.2.jpg,3.764705882,3.470588235,3.529411765,3.117647059,3.588235294,3.235294118,3.434603197,3.861673849,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
MJ-v6-25.2.jpg,3.588235294,2.764705882,3.588235294,2.823529412,3.235294118,3.235294118,2.947382717,2.628898658,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
SD-1.5-25.2.jpg,2.176470588,2.588235294,2.117647059,2.647058824,2.176470588,2.470588235,1.730911019,3.143548091,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
SD-rv6-25.2.jpg,1.411764706,2.352941176,2.235294118,2.411764706,2.176470588,2.470588235,0.972337034,2.641154137,"Elephants interact with other elephants in the grasslands, and herds graze leisurely"
D-26.1.jpg,3.941176471,3.411764706,3.882352941,3.294117647,3.882352941,3.764705882,3.579711734,4.502858158,A cat
I-26.1.jpg,4.470588235,3.529411765,4.352941176,3.764705882,4.117647059,4.117647059,4.186641074,4.969329567,A cat
MJ-v4-26.1.jpg,3.882352941,3.411764706,3.764705882,3.294117647,3.764705882,3.470588235,3.73646116,4.934085354,A cat
MJ-v6-26.1.jpg,4.235294118,3.647058824,4.176470588,3.588235294,3.941176471,3.823529412,4.38766194,5,A cat
SD-1.5-26.1.jpg,1.411764706,2.117647059,1.705882353,2.117647059,2.235294118,2.882352941,1.590384217,1.776522575,A cat
SD-rv6-26.1.jpg,2.294117647,2.705882353,2.529411765,2.764705882,3.058823529,3.352941176,2.733358402,4.226845547,A cat
D-26.2.jpg,3.235294118,2.941176471,2.941176471,2.411764706,3.117647059,2.470588235,2.508556643,4.014298062,A cat
I-26.2.jpg,3.117647059,2.823529412,3.294117647,3.117647059,3.294117647,3.294117647,3.321600644,4.412728973,A cat
MJ-v4-26.2.jpg,3.764705882,3.529411765,3.764705882,3.588235294,3.882352941,3.647058824,3.813140671,4.840195375,A cat
MJ-v6-26.2.jpg,2.941176471,3.176470588,3.176470588,3.294117647,2.941176471,3.411764706,3.207304953,3.941485813,A cat
SD-1.5-26.2.jpg,1.352941176,1.705882353,1.470588235,1.823529412,1.588235294,2.235294118,0.81434105,1.546402458,A cat
SD-rv6-26.2.jpg,2.058823529,2.176470588,2.117647059,2.294117647,2.588235294,2.764705882,1.431644529,3.574820906,A cat
D-27.1.jpg,3.470588235,3.176470588,3.529411765,3.352941176,3.764705882,3.470588235,3.167442176,4.214254936,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
I-27.1.jpg,3.941176471,3.647058824,4.058823529,3.529411765,4,3.823529412,3.962967935,4.507918302,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
MJ-v4-27.1.jpg,4,3.941176471,4.058823529,3.823529412,4,3.823529412,4.354146864,4.713026713,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
MJ-v6-27.1.jpg,3.529411765,4,4.176470588,4.176470588,4.058823529,4.117647059,4.364137881,4.874258171,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
SD-1.5-27.1.jpg,2.823529412,3.235294118,2.882352941,3.470588235,2.882352941,3.294117647,2.793049127,3.33074013,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
SD-rv6-27.1.jpg,3.352941176,2.823529412,2.823529412,3.117647059,2.941176471,3.058823529,2.671625617,3.089412658,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
D-27.2.jpg,3.941176471,3.588235294,4,3.764705882,3.823529412,3.647058824,3.82874191,4.613982802,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
I-27.2.jpg,3.823529412,3.117647059,3.764705882,3.352941176,3.470588235,3.529411765,3.453365357,3.822454043,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
MJ-v4-27.2.jpg,3.823529412,3.117647059,3.294117647,3.294117647,3.411764706,3.058823529,3.40746056,4.234690882,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
MJ-v6-27.2.jpg,4.176470588,3.882352941,4,4.235294118,3.764705882,4.117647059,4.449508696,4.73427323,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
SD-1.5-27.2.jpg,2.705882353,2.705882353,2.411764706,2.941176471,2.294117647,2.823529412,2.44464837,2.68015241,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
SD-rv6-27.2.jpg,3.294117647,2.941176471,2.941176471,2.823529412,2.882352941,3,2.513352797,3.479643933,"A bee is collecting nectar from a flower, and the tiny fluff on the petals and the wings of the bee are clearly visible under the macro lens. Sunlight shines on the flowers, creating a soft light and shadow effect. The background is blurred, highlighting the details of the bees and flowers."
D-28.1.jpg,3.470588235,3.235294118,3.117647059,3.529411765,3.058823529,3.764705882,2.951963753,2.958074063,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
I-28.1.jpg,2.352941176,2.588235294,2.470588235,3.058823529,2.352941176,3,2.01311993,2.287034747,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
MJ-v4-28.1.jpg,2.941176471,3.352941176,3.058823529,3.411764706,3,3.235294118,2.942843594,3.016248447,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
MJ-v6-28.1.jpg,2.764705882,3.058823529,2.764705882,3.470588235,2.647058824,3.470588235,2.894994487,2.749706987,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
SD-1.5-28.1.jpg,1.823529412,2.176470588,1.705882353,2.705882353,1.882352941,2.470588235,0.906638853,1.82340586,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
SD-rv6-28.1.jpg,2.058823529,1.647058824,1.411764706,1.588235294,1.529411765,1.882352941,0.585390539,0.396927167,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
D-28.2.jpg,2.941176471,3.117647059,3.235294118,3.235294118,2.705882353,3.352941176,2.773943991,3.603683937,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
I-28.2.jpg,2.411764706,2.705882353,2.705882353,2.941176471,2.529411765,3.117647059,2.044616269,2.421791947,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
MJ-v4-28.2.jpg,3.294117647,3.352941176,3.176470588,3.352941176,3.058823529,3.411764706,3.07860349,2.376865148,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
MJ-v6-28.2.jpg,3,3.470588235,3.235294118,3.529411765,2.882352941,3.588235294,3.262893392,2.965520766,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
SD-1.5-28.2.jpg,2.058823529,2.058823529,1.647058824,2.529411765,1.941176471,2.294117647,1.121908335,1.604333797,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
SD-rv6-28.2.jpg,2.176470588,2.117647059,2.294117647,2.235294118,2.235294118,2.470588235,1.162843567,0.448137892,"In a lush wood, fifteen colorful birds perched on the branches, some pecking, some singing. In the background is the dappled light and shadow of sunlight shining through the leaves."
D-29.1.jpg,2.823529412,3.117647059,2.529411765,3.529411765,2.529411765,3.588235294,2.305620172,2.936554084,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
I-29.1.jpg,3.470588235,2.823529412,2.941176471,2.411764706,2.823529412,3.235294118,2.765818421,2.481169588,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
MJ-v4-29.1.jpg,2.411764706,2.647058824,2.411764706,2.588235294,2.352941176,2.529411765,2.071329837,2.32031963,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
MJ-v6-29.1.jpg,3.823529412,3.176470588,3.470588235,3.470588235,3,3.588235294,3.409987687,3.296480681,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
SD-1.5-29.1.jpg,1.882352941,2.352941176,1.764705882,2.705882353,1.882352941,2.882352941,1.278562483,1.907232481,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
SD-rv6-29.1.jpg,2.294117647,2.294117647,2.058823529,2.294117647,2,2.588235294,1.412573972,1.869448,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
D-29.2.jpg,2.176470588,2.705882353,2.352941176,3.352941176,2.588235294,3.058823529,1.996269831,2.563995821,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
I-29.2.jpg,3.176470588,2.470588235,3,2.411764706,2.529411765,3,2.486752429,2.222912232,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
MJ-v4-29.2.jpg,2.411764706,2.235294118,2.294117647,2.588235294,2.705882353,2.294117647,1.745443029,1.955829044,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
MJ-v6-29.2.jpg,3.294117647,3.117647059,3,3.058823529,3,3.411764706,3.027397935,3.382097018,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
SD-1.5-29.2.jpg,1.764705882,1.941176471,1.588235294,2.176470588,1.647058824,2.411764706,0.69872293,1.196002412,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
SD-rv6-29.2.jpg,2.058823529,2.176470588,2,2.352941176,2.176470588,2.470588235,1.404995972,1.994736056,"There are nine colorful fish swimming in the pond, including goldfish, carp and koi, with a clear pond and lotus leaves in the background."
D-30.1.jpg,3.352941176,3.176470588,3.176470588,3.411764706,2.705882353,3.529411765,3.101409786,3.266715894,"Seven different breeds of dogs are running around in the park, including Labrador, Golden Retriever, Bichon and Shiba Inu, with a sunny afternoon in the background."
I-30.1.jpg,2.117647059,2.529411765,2.588235294,2.529411765,2.647058824,3.058823529,2.221043886,2.213651747,"Seven different breeds of dogs are running around in the park, including Labrador, Golden Retriever, Bichon and Shiba Inu, with a sunny afternoon in the background."
MJ-v4-30.1.jpg,2.647058824,3,3.235294118,3.117647059,3.058823529,3.411764706,2.682090724,2.731975783,"Seven different breeds of dogs are running around in the park, including Labrador, Golden Retriever, Bichon and Shiba Inu, with a sunny afternoon in the background."
MJ-v6-30.1.jpg,3.176470588,3.235294118,3.411764706,3.705882353,3.235294118,3.764705882,3.290771624,3.431610246,"Seven different breeds of dogs are running around in the park, including Labrador, Golden Retriever, Bichon and Shiba Inu, with a sunny afternoon in the background."
SD-1.5-30.1.jpg,1.529411765,2.117647059,1.470588235,2.529411765,2,2.764705882,1.309634205,1.90077554,"Seven different breeds of dogs are running around in the park, including Labrador, Golden Retriever, Bichon and Shiba Inu, with a sunny afternoon in the background."
